,일자,시장평균_미국(달러)(통화대원),국채금리_미국국채(3개월)(%),국채금리_미국국채(6개월)(%),국채금리_미국국채(1년)(%),국채금리_미국국채(5년)(%),국채금리_미국국채(10년)(%),콜금리(1일물중개거래)(%),무담보콜금리(1일물 은행간직거래(%),무담보콜금리 전체(%),주택 ·수도 · 전기 및 연료(2020=100),시장금리:국채(국민주택채권1종5년)(%),전국(2022.01=100),장단기금리차(2020=100),한은소비자동향조사(CSI)_소비자심리지수(Pt),미국 SP 500 Index(종가)(Pt),건설기성액(실질)(2020=100),건설수주(백만원),건설수주액(실질)(2020=100),건설투자(%)
513,200528,1233.7,0.15,0.17,0.18,0.34,0.697,0.49,0.74,0.74,100.56,1.245,81.26956,0.31,72.5,3029.73,10398.5,8620626,11704.8,-1.7
514,200529,1239.4,0.142,0.167,0.173,0.304,0.653,0.49,0.74,0.74,100.56,1.26,81.26956,0.31,72.5,3044.31,10398.5,8620626,11704.8,-1.7
515,200530,1239.4,0.142,0.167,0.173,0.304,0.653,0.49,0.74,0.74,100.56,1.26,81.26956,0.31,72.5,3044.31,10398.5,8620626,11704.8,-1.7
516,200531,1239.4,0.142,0.162,0.173,0.294,0.641,0.49,0.7,0.7,100.2,1.26,81.38169,0.41,79.1,3044.31,10292.2,13766761,11649.7,-1.7
517,200601,1237.6,0.139,0.167,0.17,0.31,0.667,0.49,0.7,0.7,100.2,1.281,81.38169,0.41,79.1,3055.73,10292.2,13766761,11649.7,-1.7
518,200602,1227.8,0.152,0.178,0.17,0.321,0.687,0.47,0.7,0.7,100.2,1.293,81.38169,0.41,79.1,3080.82,10292.2,13766761,11649.7,-1.7
519,200603,1224.1,0.155,0.178,0.18,0.364,0.746,0.47,0.7,0.7,100.2,1.322,81.38169,0.41,79.1,3122.87,10292.2,13766761,11649.7,-1.7
520,200604,1216.9,0.152,0.178,0.173,0.408,0.825,0.46,0.7,0.7,100.2,1.335,81.38169,0.41,79.1,3112.35,10292.2,13766761,11649.7,-1.7
521,200605,1217.4,0.157,0.183,0.183,0.463,0.893,0.47,0.7,0.7,100.2,1.345,81.38169,0.41,79.1,3193.93,10292.2,13766761,11649.7,-1.7
522,200606,1217.4,0.157,0.183,0.183,0.463,0.893,0.47,0.7,0.7,100.2,1.345,81.38169,0.41,79.1,3193.93,10292.2,13766761,11649.7,-1.7
523,200607,1217.4,0.155,0.183,0.183,0.469,0.9,0.47,0.7,0.7,100.2,1.345,81.38169,0.41,79.1,3193.93,10292.2,13766761,11649.7,-1.7
524,200608,1213.1,0.165,0.19,0.188,0.45,0.878,0.46,0.7,0.7,100.2,1.331,81.38169,0.41,79.1,3232.39,10292.2,13766761,11649.7,-1.7
525,200609,1204.2,0.172,0.188,0.188,0.398,0.824,0.5,0.7,0.7,100.2,1.284,81.38169,0.41,79.1,3207.18,10292.2,13766761,11649.7,-1.7
526,200610,1197.7,0.172,0.185,0.185,0.324,0.736,0.49,0.7,0.7,100.2,1.277,81.38169,0.41,79.1,3190.14,10292.2,13766761,11649.7,-1.7
527,200611,1194.4,0.165,0.18,0.183,0.32,0.666,0.49,0.7,0.7,100.2,1.267,81.38169,0.41,79.1,3002.1,10292.2,13766761,11649.7,-1.7
528,200612,1192.8,0.165,0.185,0.178,0.333,0.71,0.46,0.7,0.7,100.2,1.277,81.38169,0.41,79.1,3041.31,10292.2,13766761,11649.7,-1.7
529,200613,1192.8,0.165,0.185,0.178,0.333,0.71,0.46,0.7,0.7,100.2,1.277,81.38169,0.41,79.1,3041.31,10292.2,13766761,11649.7,-1.7
530,200614,1192.8,0.165,0.185,0.178,0.333,0.71,0.46,0.7,0.7,100.2,1.277,81.38169,0.41,79.1,3041.31,10292.2,13766761,11649.7,-1.7
531,200615,1206.6,0.167,0.188,0.178,0.342,0.72,0.46,0.7,0.7,100.2,1.302,81.38169,0.41,79.1,3066.59,10292.2,13766761,11649.7,-1.7
532,200616,1210.8,0.172,0.188,0.193,0.336,0.741,0.46,0.7,0.7,100.2,1.284,81.38169,0.41,79.1,3124.74,10292.2,13766761,11649.7,-1.7
533,200617,1206.6,0.178,0.18,0.193,0.342,0.733,0.47,0.7,0.7,100.2,1.299,81.38169,0.41,79.1,3113.49,10292.2,13766761,11649.7,-1.7
534,200618,1214.5,0.157,0.175,0.183,0.333,0.707,0.46,0.7,0.7,100.2,1.26,81.38169,0.41,79.1,3115.34,10292.2,13766761,11649.7,-1.7
535,200619,1213,0.155,0.175,0.178,0.325,0.694,0.46,0.7,0.7,100.2,1.276,81.38169,0.41,79.1,3097.74,10292.2,13766761,11649.7,-1.7
536,200620,1213,0.155,0.175,0.178,0.325,0.694,0.46,0.7,0.7,100.2,1.276,81.38169,0.41,79.1,3097.74,10292.2,13766761,11649.7,-1.7
537,200621,1213,0.155,0.172,0.178,0.327,0.694,0.46,0.7,0.7,100.2,1.276,81.38169,0.41,79.1,3097.74,10292.2,13766761,11649.7,-1.7
538,200622,1212,0.152,0.173,0.175,0.339,0.71,0.47,0.7,0.7,100.2,1.275,81.38169,0.41,79.1,3117.86,10292.2,13766761,11649.7,-1.7
539,200623,1213.2,0.152,0.175,0.178,0.33,0.715,0.47,0.7,0.7,100.2,1.26,81.38169,0.41,79.1,3131.29,10292.2,13766761,11649.7,-1.7
540,200624,1210.1,0.152,0.17,0.178,0.319,0.679,0.48,0.7,0.7,100.2,1.247,81.38169,0.41,79.1,3050.33,10292.2,13766761,11649.7,-1.7
541,200625,1202.9,0.142,0.173,0.178,0.33,0.682,0.47,0.7,0.7,100.2,1.241,81.38169,0.41,79.1,3083.76,10292.2,13766761,11649.7,-1.7
542,200626,1205.2,0.145,0.17,0.162,0.3,0.64,0.5,0.7,0.7,100.2,1.231,81.38169,0.41,79.1,3009.05,10292.2,13766761,11649.7,-1.7
543,200627,1205.2,0.145,0.17,0.162,0.3,0.64,0.5,0.7,0.7,100.2,1.231,81.38169,0.41,79.1,3009.05,10292.2,13766761,11649.7,-1.7
544,200628,1205.2,0.145,0.167,0.165,0.296,0.632,0.5,0.7,0.7,100.2,1.231,81.38169,0.41,79.1,3009.05,10292.2,13766761,11649.7,-1.7
545,200629,1198.6,0.137,0.167,0.16,0.275,0.627,0.49,0.7,0.7,100.2,1.253,81.38169,0.41,79.1,3053.24,10292.2,13766761,11649.7,-1.7
546,200630,1200.7,0.147,0.165,0.16,0.288,0.658,0.57,0.48,0.48,100.29,1.268,81.77565,0.53,83.3,3100.29,10151.8,20616667,13481.6,-1.7
547,200701,1198.5,0.142,0.162,0.162,0.312,0.676,0.48,0.48,0.48,100.29,1.28,81.77565,0.53,83.3,3115.86,10151.8,20616667,13481.6,-1.7
548,200702,1201.6,0.142,0.162,0.157,0.294,0.669,0.47,0.48,0.48,100.29,1.266,81.77565,0.53,83.3,3130.01,10151.8,20616667,13481.6,-1.7
549,200703,1201,0.142,0.162,0.157,0.294,0.669,0.5,0.48,0.48,100.29,1.267,81.77565,0.53,83.3,3130.01,10151.8,20616667,13481.6,-1.7
550,200704,1201,0.142,0.162,0.157,0.294,0.669,0.5,0.48,0.48,100.29,1.267,81.77565,0.53,83.3,3130.01,10151.8,20616667,13481.6,-1.7
551,200705,1201,0.145,0.16,0.157,0.296,0.676,0.5,0.48,0.48,100.29,1.267,81.77565,0.53,83.3,3130.01,10151.8,20616667,13481.6,-1.7
552,200706,1200.4,0.145,0.167,0.16,0.301,0.678,0.49,0.48,0.48,100.29,1.286,81.77565,0.53,83.3,3179.72,10151.8,20616667,13481.6,-1.7
553,200707,1196.8,0.147,0.165,0.157,0.286,0.64,0.45,0.48,0.48,100.29,1.272,81.77565,0.53,83.3,3145.32,10151.8,20616667,13481.6,-1.7
554,200708,1192.9,0.147,0.16,0.157,0.302,0.666,0.48,0.48,0.48,100.29,1.262,81.77565,0.53,83.3,3169.94,10151.8,20616667,13481.6,-1.7
555,200709,1195.8,0.134,0.155,0.152,0.283,0.613,0.48,0.48,0.48,100.29,1.27,81.77565,0.53,83.3,3152.05,10151.8,20616667,13481.6,-1.7
556,200710,1194.5,0.132,0.152,0.152,0.304,0.643,0.49,0.48,0.48,100.29,1.277,81.77565,0.53,83.3,3185.04,10151.8,20616667,13481.6,-1.7
557,200711,1194.5,0.132,0.152,0.152,0.304,0.643,0.49,0.48,0.48,100.29,1.277,81.77565,0.53,83.3,3185.04,10151.8,20616667,13481.6,-1.7
558,200712,1194.5,0.132,0.15,0.147,0.304,0.643,0.49,0.48,0.48,100.29,1.277,81.77565,0.53,83.3,3185.04,10151.8,20616667,13481.6,-1.7
559,200713,1202.4,0.137,0.152,0.157,0.287,0.618,0.5,0.48,0.48,100.29,1.29,81.77565,0.53,83.3,3155.22,10151.8,20616667,13481.6,-1.7
560,200714,1200.3,0.145,0.147,0.155,0.291,0.625,0.48,0.48,0.48,100.29,1.29,81.77565,0.53,83.3,3197.52,10151.8,20616667,13481.6,-1.7
561,200715,1206.4,0.137,0.142,0.152,0.288,0.633,0.47,0.48,0.48,100.29,1.289,81.77565,0.53,83.3,3226.56,10151.8,20616667,13481.6,-1.7
562,200716,1200.7,0.114,0.132,0.147,0.277,0.618,0.49,0.48,0.48,100.29,1.268,81.77565,0.53,83.3,3215.57,10151.8,20616667,13481.6,-1.7
563,200717,1204.1,0.117,0.132,0.145,0.279,0.623,0.46,0.48,0.48,100.29,1.243,81.77565,0.53,83.3,3224.73,10151.8,20616667,13481.6,-1.7
564,200718,1204.1,0.117,0.132,0.145,0.279,0.623,0.46,0.48,0.48,100.29,1.243,81.77565,0.53,83.3,3224.73,10151.8,20616667,13481.6,-1.7
565,200719,1204.1,0.117,0.132,0.145,0.279,0.623,0.46,0.48,0.48,100.29,1.243,81.77565,0.53,83.3,3224.73,10151.8,20616667,13481.6,-1.7
566,200720,1205.7,0.117,0.129,0.147,0.28,0.613,0.44,0.48,0.48,100.29,1.228,81.77565,0.53,83.3,3251.84,10151.8,20616667,13481.6,-1.7
567,200721,1203.7,0.124,0.134,0.145,0.269,0.605,0.46,0.48,0.48,100.29,1.234,81.77565,0.53,83.3,3257.3,10151.8,20616667,13481.6,-1.7
568,200722,1198.1,0.122,0.132,0.142,0.275,0.6,0.45,0.48,0.48,100.29,1.227,81.77565,0.53,83.3,3276.02,10151.8,20616667,13481.6,-1.7
569,200723,1193.7,0.117,0.134,0.14,0.269,0.577,0.46,0.48,0.48,100.29,1.207,81.77565,0.53,83.3,3235.66,10151.8,20616667,13481.6,-1.7
570,200724,1198.5,0.109,0.134,0.142,0.274,0.587,0.48,0.48,0.48,100.29,1.203,81.77565,0.53,83.3,3215.63,10151.8,20616667,13481.6,-1.7
571,200725,1198.5,0.109,0.134,0.142,0.274,0.587,0.48,0.48,0.48,100.29,1.203,81.77565,0.53,83.3,3215.63,10151.8,20616667,13481.6,-1.7
572,200726,1198.5,0.112,0.132,0.142,0.277,0.594,0.48,0.48,0.48,100.29,1.203,81.77565,0.53,83.3,3215.63,10151.8,20616667,13481.6,-1.7
573,200727,1201.3,0.104,0.132,0.145,0.287,0.615,0.49,0.48,0.48,100.29,1.201,81.77565,0.53,83.3,3239.41,10151.8,20616667,13481.6,-1.7
574,200728,1196.6,0.109,0.124,0.137,0.266,0.579,0.47,0.48,0.48,100.29,1.214,81.77565,0.53,83.3,3218.44,10151.8,20616667,13481.6,-1.7
575,200729,1195.1,0.101,0.112,0.129,0.255,0.577,0.48,0.48,0.48,100.29,1.204,81.77565,0.53,83.3,3258.44,10151.8,20616667,13481.6,-1.7
576,200730,1195.2,0.096,0.104,0.117,0.23,0.545,0.49,0.48,0.48,100.29,1.189,81.77565,0.53,83.3,3246.22,10151.8,20616667,13481.6,-1.7
577,200731,1191.4,0.094,0.104,0.117,0.209,0.533,0.51,0.48,0.48,98.14,1.185,82.49496,0.56,85.6,3271.12,10121.9,14376152,15732.7,-1.7
578,200801,1191.4,0.094,0.104,0.117,0.209,0.533,0.51,0.48,0.48,98.14,1.185,82.49496,0.56,85.6,3271.12,10121.9,14376152,15732.7,-1.7
579,200802,1191.4,0.094,0.102,0.114,0.211,0.533,0.51,0.48,0.48,98.14,1.185,82.49496,0.56,85.6,3271.12,10121.9,14376152,15732.7,-1.7
580,200803,1189.1,0.089,0.107,0.119,0.22,0.554,0.51,0.48,0.48,98.14,1.19,82.49496,0.56,85.6,3294.61,10121.9,14376152,15732.7,-1.7
581,200804,1193.7,0.099,0.107,0.119,0.192,0.512,0.5,0.48,0.48,98.14,1.197,82.49496,0.56,85.6,3306.51,10121.9,14376152,15732.7,-1.7
582,200805,1193.5,0.101,0.119,0.124,0.223,0.549,0.48,0.48,0.48,98.14,1.188,82.49496,0.56,85.6,3327.77,10121.9,14376152,15732.7,-1.7
583,200806,1190.3,0.099,0.114,0.127,0.215,0.538,0.49,0.48,0.48,98.14,1.193,82.49496,0.56,85.6,3349.16,10121.9,14376152,15732.7,-1.7
584,200807,1184.3,0.099,0.117,0.129,0.229,0.566,0.5,0.48,0.48,98.14,1.198,82.49496,0.56,85.6,3351.28,10121.9,14376152,15732.7,-1.7
585,200808,1184.3,0.099,0.117,0.129,0.229,0.566,0.5,0.48,0.48,98.14,1.198,82.49496,0.56,85.6,3351.28,10121.9,14376152,15732.7,-1.7
586,200809,1184.3,0.097,0.117,0.132,0.229,0.566,0.5,0.48,0.48,98.14,1.198,82.49496,0.56,85.6,3351.28,10121.9,14376152,15732.7,-1.7
587,200810,1185.9,0.099,0.122,0.132,0.237,0.581,0.47,0.48,0.48,98.14,1.229,82.49496,0.56,85.6,3360.47,10121.9,14376152,15732.7,-1.7
588,200811,1186.7,0.112,0.124,0.142,0.277,0.643,0.47,0.48,0.48,98.14,1.219,82.49496,0.56,85.6,3333.69,10121.9,14376152,15732.7,-1.7
589,200812,1184.9,0.106,0.122,0.14,0.299,0.673,0.49,0.48,0.48,98.14,1.226,82.49496,0.56,85.6,3380.35,10121.9,14376152,15732.7,-1.7
590,200813,1186,0.099,0.122,0.142,0.32,0.717,0.49,0.48,0.48,98.14,1.217,82.49496,0.56,85.6,3373.43,10121.9,14376152,15732.7,-1.7
591,200814,1183.6,0.099,0.122,0.134,0.296,0.709,0.52,0.48,0.48,98.14,1.235,82.49496,0.56,85.6,3372.85,10121.9,14376152,15732.7,-1.7
592,200815,1183.6,0.099,0.122,0.134,0.296,0.709,0.52,0.48,0.48,98.14,1.235,82.49496,0.56,85.6,3372.85,10121.9,14376152,15732.7,-1.7
593,200816,1183.6,0.099,0.122,0.132,0.298,0.713,0.52,0.48,0.48,98.14,1.235,82.49496,0.56,85.6,3372.85,10121.9,14376152,15732.7,-1.7
594,200817,1183.6,0.094,0.117,0.127,0.291,0.692,0.52,0.48,0.48,98.14,1.235,82.49496,0.56,85.6,3381.99,10121.9,14376152,15732.7,-1.7
595,200818,1185.8,0.106,0.122,0.127,0.279,0.67,0.52,0.48,0.48,98.14,1.213,82.49496,0.56,85.6,3389.78,10121.9,14376152,15732.7,-1.7
596,200819,1185.1,0.101,0.122,0.124,0.29,0.685,0.51,0.48,0.48,98.14,1.206,82.49496,0.56,85.6,3374.85,10121.9,14376152,15732.7,-1.7
597,200820,1182.3,0.096,0.119,0.124,0.272,0.652,0.5,0.48,0.48,98.14,1.217,82.49496,0.56,85.6,3385.51,10121.9,14376152,15732.7,-1.7
598,200821,1186.3,0.096,0.119,0.127,0.268,0.636,0.53,0.48,0.48,98.14,1.251,82.49496,0.56,85.6,3397.16,10121.9,14376152,15732.7,-1.7
599,200822,1186.3,0.096,0.119,0.127,0.268,0.636,0.53,0.48,0.48,98.14,1.251,82.49496,0.56,85.6,3397.16,10121.9,14376152,15732.7,-1.7
600,200823,1186.3,0.096,0.117,0.127,0.266,0.632,0.53,0.48,0.48,98.14,1.251,82.49496,0.56,85.6,3397.16,10121.9,14376152,15732.7,-1.7
601,200824,1185.3,0.094,0.117,0.129,0.282,0.654,0.53,0.48,0.48,98.14,1.231,82.49496,0.56,85.6,3431.28,10121.9,14376152,15732.7,-1.7
602,200825,1190,0.101,0.117,0.129,0.296,0.688,0.52,0.48,0.48,98.14,1.239,82.49496,0.56,85.6,3443.62,10121.9,14376152,15732.7,-1.7
603,200826,1186.3,0.099,0.112,0.124,0.288,0.688,0.53,0.48,0.48,98.14,1.252,82.49496,0.56,85.6,3478.73,10121.9,14376152,15732.7,-1.7
604,200827,1187,0.101,0.114,0.129,0.313,0.754,0.5,0.48,0.48,98.14,1.265,82.49496,0.56,85.6,3484.55,10121.9,14376152,15732.7,-1.7
605,200828,1185.7,0.104,0.112,0.119,0.272,0.724,0.49,0.48,0.48,98.14,1.308,82.49496,0.56,85.6,3508.01,10121.9,14376152,15732.7,-1.7
606,200829,1185.7,0.104,0.112,0.119,0.272,0.724,0.49,0.48,0.48,98.14,1.308,82.49496,0.56,85.6,3508.01,10121.9,14376152,15732.7,-1.7
607,200830,1185.7,0.104,0.112,0.119,0.271,0.724,0.49,0.48,0.48,98.14,1.308,82.49496,0.56,85.6,3508.01,10121.9,14376152,15732.7,-1.7
608,200831,1185.1,0.106,0.112,0.122,0.269,0.706,0.55,0.5,0.51,98.46,1.339,83.13689,0.62,89.4,3500.31,9990.1,12679833,15945.3,-1.7
609,200901,1183.3,0.106,0.117,0.122,0.255,0.672,0.52,0.5,0.51,98.46,1.395,83.13689,0.62,89.4,3526.65,9990.1,12679833,15945.3,-1.7
610,200902,1184.6,0.106,0.119,0.124,0.252,0.648,0.49,0.5,0.51,98.46,1.36,83.13689,0.62,89.4,3580.84,9990.1,12679833,15945.3,-1.7
611,200903,1186.2,0.106,0.119,0.119,0.248,0.636,0.48,0.5,0.51,98.46,1.357,83.13689,0.62,89.4,3455.06,9990.1,12679833,15945.3,-1.7
612,200904,1187.5,0.112,0.124,0.129,0.301,0.721,0.48,0.5,0.51,98.46,1.365,83.13689,0.62,89.4,3426.96,9990.1,12679833,15945.3,-1.7
613,200905,1187.5,0.112,0.124,0.129,0.301,0.721,0.48,0.5,0.51,98.46,1.365,83.13689,0.62,89.4,3426.96,9990.1,12679833,15945.3,-1.7
614,200906,1187.5,0.112,0.124,0.129,0.301,0.721,0.48,0.5,0.51,98.46,1.365,83.13689,0.62,89.4,3426.96,9990.1,12679833,15945.3,-1.7
615,200907,1190.2,0.112,0.122,0.129,0.293,0.72,0.49,0.5,0.51,98.46,1.393,83.13689,0.62,89.4,3426.96,9990.1,12679833,15945.3,-1.7
616,200908,1187.2,0.119,0.127,0.137,0.269,0.682,0.43,0.5,0.51,98.46,1.37,83.13689,0.62,89.4,3331.84,9990.1,12679833,15945.3,-1.7
617,200909,1187.9,0.112,0.127,0.137,0.278,0.698,0.48,0.5,0.51,98.46,1.336,83.13689,0.62,89.4,3398.96,9990.1,12679833,15945.3,-1.7
618,200910,1189.6,0.114,0.122,0.14,0.269,0.682,0.47,0.5,0.51,98.46,1.336,83.13689,0.62,89.4,3339.19,9990.1,12679833,15945.3,-1.7
619,200911,1185.3,0.112,0.122,0.137,0.253,0.669,0.49,0.5,0.51,98.46,1.344,83.13689,0.62,89.4,3340.97,9990.1,12679833,15945.3,-1.7
620,200912,1185.3,0.112,0.122,0.137,0.253,0.669,0.49,0.5,0.51,98.46,1.344,83.13689,0.62,89.4,3340.97,9990.1,12679833,15945.3,-1.7
621,200913,1185.3,0.112,0.119,0.134,0.255,0.671,0.49,0.5,0.51,98.46,1.344,83.13689,0.62,89.4,3340.97,9990.1,12679833,15945.3,-1.7
622,200914,1188.3,0.109,0.122,0.132,0.264,0.676,0.47,0.5,0.51,98.46,1.338,83.13689,0.62,89.4,3383.54,9990.1,12679833,15945.3,-1.7
623,200915,1184.2,0.112,0.117,0.129,0.272,0.68,0.46,0.5,0.51,98.46,1.325,83.13689,0.62,89.4,3401.2,9990.1,12679833,15945.3,-1.7
624,200916,1180.5,0.112,0.117,0.124,0.283,0.698,0.46,0.5,0.51,98.46,1.317,83.13689,0.62,89.4,3385.49,9990.1,12679833,15945.3,-1.7
625,200917,1177.8,0.094,0.112,0.119,0.279,0.689,0.46,0.5,0.51,98.46,1.326,83.13689,0.62,89.4,3357.01,9990.1,12679833,15945.3,-1.7
626,200918,1175.4,0.091,0.114,0.122,0.283,0.697,0.47,0.5,0.51,98.46,1.327,83.13689,0.62,89.4,3319.47,9990.1,12679833,15945.3,-1.7
627,200919,1175.4,0.091,0.114,0.122,0.283,0.697,0.47,0.5,0.51,98.46,1.327,83.13689,0.62,89.4,3319.47,9990.1,12679833,15945.3,-1.7
628,200920,1175.4,0.091,0.114,0.122,0.283,0.697,0.47,0.5,0.51,98.46,1.327,83.13689,0.62,89.4,3319.47,9990.1,12679833,15945.3,-1.7
629,200921,1163.6,0.086,0.107,0.119,0.269,0.669,0.46,0.5,0.51,98.46,1.327,83.13689,0.62,89.4,3281.06,9990.1,12679833,15945.3,-1.7
630,200922,1160.6,0.099,0.109,0.122,0.266,0.671,0.49,0.5,0.51,98.46,1.311,83.13689,0.62,89.4,3315.57,9990.1,12679833,15945.3,-1.7
631,200923,1163.9,0.099,0.107,0.119,0.275,0.677,0.47,0.5,0.51,98.46,1.29,83.13689,0.62,89.4,3236.92,9990.1,12679833,15945.3,-1.7
632,200924,1164.4,0.099,0.109,0.122,0.277,0.668,0.49,0.5,0.51,98.46,1.279,83.13689,0.62,89.4,3246.59,9990.1,12679833,15945.3,-1.7
633,200925,1170.3,0.101,0.112,0.119,0.267,0.656,0.48,0.5,0.51,98.46,1.274,83.13689,0.62,89.4,3298.46,9990.1,12679833,15945.3,-1.7
634,200926,1170.3,0.101,0.112,0.119,0.267,0.656,0.48,0.5,0.51,98.46,1.274,83.13689,0.62,89.4,3298.46,9990.1,12679833,15945.3,-1.7
635,200927,1170.3,0.096,0.109,0.122,0.267,0.658,0.48,0.5,0.51,98.46,1.274,83.13689,0.62,89.4,3298.46,9990.1,12679833,15945.3,-1.7
636,200928,1170.5,0.094,0.107,0.119,0.263,0.658,0.48,0.5,0.51,98.46,1.264,83.13689,0.62,89.4,3351.6,9990.1,12679833,15945.3,-1.7
637,200929,1173.5,0.096,0.107,0.117,0.253,0.651,0.55,0.5,0.51,98.46,1.26,83.13689,0.62,89.4,3335.47,9990.1,12679833,15945.3,-1.7
638,200930,1173.5,0.096,0.107,0.119,0.278,0.686,0.55,0.48,0.48,99.97,1.26,83.79796,0.64,80.9,3363,9961.8,15474662,15129.9,-1.7
639,201001,1173.5,0.091,0.107,0.117,0.275,0.679,0.55,0.48,0.48,99.97,1.26,83.79796,0.64,80.9,3380.8,9961.8,15474662,15129.9,-1.7
640,201002,1173.5,0.091,0.101,0.117,0.288,0.704,0.55,0.48,0.48,99.97,1.26,83.79796,0.64,80.9,3348.44,9961.8,15474662,15129.9,-1.7
641,201003,1173.5,0.091,0.101,0.117,0.288,0.704,0.55,0.48,0.48,99.97,1.26,83.79796,0.64,80.9,3348.44,9961.8,15474662,15129.9,-1.7
642,201004,1173.5,0.091,0.104,0.119,0.289,0.706,0.55,0.48,0.48,99.97,1.26,83.79796,0.64,80.9,3348.44,9961.8,15474662,15129.9,-1.7
643,201005,1169.5,0.096,0.107,0.124,0.332,0.778,0.47,0.48,0.48,99.97,1.3,83.79796,0.64,80.9,3408.63,9961.8,15474662,15129.9,-1.7
644,201006,1163.4,0.099,0.114,0.124,0.31,0.734,0.46,0.48,0.48,99.97,1.347,83.79796,0.64,80.9,3360.95,9961.8,15474662,15129.9,-1.7
645,201007,1160,0.099,0.112,0.132,0.339,0.784,0.48,0.48,0.48,99.97,1.347,83.79796,0.64,80.9,3419.45,9961.8,15474662,15129.9,-1.7
646,201008,1162.5,0.096,0.112,0.132,0.334,0.779,0.53,0.48,0.48,99.97,1.351,83.79796,0.64,80.9,3446.83,9961.8,15474662,15129.9,-1.7
647,201009,1162.5,0.101,0.117,0.134,0.34,0.779,0.53,0.48,0.48,99.97,1.351,83.79796,0.64,80.9,3477.13,9961.8,15474662,15129.9,-1.7
648,201010,1162.5,0.101,0.117,0.134,0.34,0.779,0.53,0.48,0.48,99.97,1.351,83.79796,0.64,80.9,3477.13,9961.8,15474662,15129.9,-1.7
649,201011,1162.5,0.101,0.117,0.134,0.34,0.779,0.53,0.48,0.48,99.97,1.351,83.79796,0.64,80.9,3477.13,9961.8,15474662,15129.9,-1.7
650,201012,1156.2,0.109,0.127,0.134,0.331,0.764,0.54,0.48,0.48,99.97,1.365,83.79796,0.64,80.9,3534.22,9961.8,15474662,15129.9,-1.7
651,201013,1148.3,0.099,0.117,0.129,0.306,0.729,0.54,0.48,0.48,99.97,1.352,83.79796,0.64,80.9,3511.93,9961.8,15474662,15129.9,-1.7
652,201014,1149.5,0.106,0.117,0.127,0.306,0.727,0.5,0.48,0.48,99.97,1.342,83.79796,0.64,80.9,3488.67,9961.8,15474662,15129.9,-1.7
653,201015,1145.7,0.104,0.117,0.127,0.317,0.739,0.47,0.48,0.48,99.97,1.32,83.79796,0.64,80.9,3483.34,9961.8,15474662,15129.9,-1.7
654,201016,1144.6,0.096,0.117,0.127,0.325,0.749,0.47,0.48,0.48,99.97,1.334,83.79796,0.64,80.9,3483.81,9961.8,15474662,15129.9,-1.7
655,201017,1144.6,0.096,0.117,0.127,0.325,0.749,0.47,0.48,0.48,99.97,1.334,83.79796,0.64,80.9,3483.81,9961.8,15474662,15129.9,-1.7
656,201018,1144.6,0.104,0.117,0.129,0.33,0.761,0.47,0.48,0.48,99.97,1.334,83.79796,0.64,80.9,3483.81,9961.8,15474662,15129.9,-1.7
657,201019,1145.6,0.096,0.114,0.132,0.336,0.772,0.48,0.48,0.48,99.97,1.308,83.79796,0.64,80.9,3426.92,9961.8,15474662,15129.9,-1.7
658,201020,1142.2,0.101,0.117,0.127,0.336,0.786,0.49,0.48,0.48,99.97,1.319,83.79796,0.64,80.9,3443.12,9961.8,15474662,15129.9,-1.7
659,201021,1139.7,0.096,0.117,0.129,0.355,0.821,0.52,0.48,0.48,99.97,1.358,83.79796,0.64,80.9,3435.56,9961.8,15474662,15129.9,-1.7
660,201022,1133.7,0.091,0.112,0.127,0.38,0.861,0.53,0.48,0.48,99.97,1.345,83.79796,0.64,80.9,3453.49,9961.8,15474662,15129.9,-1.7
661,201023,1134.1,0.094,0.114,0.127,0.373,0.841,0.55,0.48,0.48,99.97,1.333,83.79796,0.64,80.9,3465.39,9961.8,15474662,15129.9,-1.7
662,201024,1134.1,0.094,0.114,0.127,0.373,0.841,0.55,0.48,0.48,99.97,1.333,83.79796,0.64,80.9,3465.39,9961.8,15474662,15129.9,-1.7
663,201025,1134.1,0.094,0.114,0.127,0.373,0.841,0.55,0.48,0.48,99.97,1.333,83.79796,0.64,80.9,3465.39,9961.8,15474662,15129.9,-1.7
664,201026,1134.6,0.089,0.112,0.124,0.351,0.803,0.56,0.48,0.48,99.97,1.33,83.79796,0.64,80.9,3400.97,9961.8,15474662,15129.9,-1.7
665,201027,1129.1,0.096,0.107,0.122,0.332,0.771,0.56,0.48,0.48,99.97,1.344,83.79796,0.64,80.9,3390.68,9961.8,15474662,15129.9,-1.7
666,201028,1127.6,0.096,0.109,0.122,0.332,0.774,0.49,0.48,0.48,99.97,1.341,83.79796,0.64,80.9,3271.03,9961.8,15474662,15129.9,-1.7
667,201029,1129.3,0.094,0.107,0.127,0.375,0.831,0.48,0.48,0.48,99.97,1.356,83.79796,0.64,80.9,3310.11,9961.8,15474662,15129.9,-1.7
668,201030,1133.4,0.094,0.104,0.127,0.384,0.874,0.52,0.48,0.48,99.97,1.371,83.79796,0.64,80.9,3269.96,9961.8,15474662,15129.9,-1.7
669,201031,1133.4,0.094,0.104,0.127,0.384,0.874,0.52,0.51,0.5,100.26,1.371,84.35877,0.66,92.7,3269.96,9824.2,14002749,14970.6,-1.7
